id,order_id,shipment_status,shipped_date,delivered_date
ORDER_000004207_SHIPMENT,ORDER_000004207,DELIVERED,2026-09-04T14:14:39,2026-09-05T17:14:39
ORDER_000004208_SHIPMENT,ORDER_000004208,PROCESSING,,
ORDER_000004209_SHIPMENT,ORDER_000004209,DELIVERED,2026-08-14T16:27:08,2026-08-18T05:27:08
ORDER_000004210_SHIPMENT,ORDER_000004210,DELIVERED,2026-06-03T17:54:20,2026-06-08T22:54:20
ORDER_000004211_SHIPMENT,ORDER_000004211,PROCESSING,,
ORDER_000004212_SHIPMENT,ORDER_000004212,DELIVERED,2026-01-15T05:34:39,2026-01-20T08:34:39
ORDER_000004213_SHIPMENT,ORDER_000004213,PROCESSING,,
ORDER_000004214_SHIPMENT,ORDER_000004214,PROCESSING,,
ORDER_000004215_SHIPMENT,ORDER_000004215,DELIVERED,2026-03-18T14:32:12,2026-03-22T05:32:12
ORDER_000004216_SHIPMENT,ORDER_000004216,IN_TRANSIT,2026-03-13T18:11:23,
ORDER_000004217_SHIPMENT,ORDER_000004217,DELIVERED,2026-09-14T06:56:49,2026-09-15T16:56:49
ORDER_000004218_SHIPMENT,ORDER_000004218,IN_TRANSIT,2026-02-23T18:57:53,
ORDER_000004219_SHIPMENT,ORDER_000004219,DELIVERED,2026-09-24T05:06:35,2026-09-26T21:06:35
ORDER_000004220_SHIPMENT,ORDER_000004220,DELIVERED,2026-01-08T17:20:22,2026-01-12T07:20:22
ORDER_000004221_SHIPMENT,ORDER_000004221,PROCESSING,,
ORDER_000004222_SHIPMENT,ORDER_000004222,PROCESSING,,
ORDER_000004223_SHIPMENT,ORDER_000004223,DELIVERED,2026-11-15T21:08:20,2026-11-19T18:08:20
ORDER_000004224_SHIPMENT,ORDER_000004224,PROCESSING,,
ORDER_000004225_SHIPMENT,ORDER_000004225,PROCESSING,,
ORDER_000004226_SHIPMENT,ORDER_000004226,PROCESSING,,
ORDER_000004227_SHIPMENT,ORDER_000004227,PROCESSING,,
ORDER_000004228_SHIPMENT,ORDER_000004228,DELIVERED,2026-02-09T11:36:01,2026-02-12T10:36:01
ORDER_000004229_SHIPMENT,ORDER_000004229,DELIVERED,2026-09-18T02:56:26,2026-09-21T04:56:26
ORDER_000004230_SHIPMENT,ORDER_000004230,DELIVERED,2026-11-18T06:15:33,2026-11-24T20:15:33
ORDER_000004231_SHIPMENT,ORDER_000004231,DELIVERED,2026-10-19T13:01:35,2026-10-22T17:01:35
ORDER_000004232_SHIPMENT,ORDER_000004232,DELIVERED,2026-08-23T04:16:24,2026-08-28T15:16:24
ORDER_000004233_SHIPMENT,ORDER_000004233,DELIVERED,2026-09-04T12:17:39,2026-09-06T19:17:39
ORDER_000004234_SHIPMENT,ORDER_000004234,DELIVERED,2026-10-26T21:45:12,2026-11-02T15:45:12
ORDER_000004235_SHIPMENT,ORDER_000004235,DELIVERED,2026-01-06T00:28:33,2026-01-12T11:28:33
ORDER_000004236_SHIPMENT,ORDER_000004236,DELIVERED,2026-10-26T13:31:52,2026-10-27T03:31:52
ORDER_000004237_SHIPMENT,ORDER_000004237,PROCESSING,,
ORDER_000004238_SHIPMENT,ORDER_000004238,DELIVERED,2026-01-20T12:51:14,2026-01-25T18:51:14
ORDER_000004239_SHIPMENT,ORDER_000004239,DELIVERED,2026-03-31T16:02:19,2026-04-07T09:02:19
ORDER_000004240_SHIPMENT,ORDER_000004240,DELIVERED,2026-01-04T10:26:25,2026-01-04T23:26:25
ORDER_000004241_SHIPMENT,ORDER_000004241,IN_TRANSIT,2026-08-20T19:52:59,
ORDER_000004242_SHIPMENT,ORDER_000004242,DELIVERED,2026-07-06T06:11:55,2026-07-08T07:11:55
ORDER_000004243_SHIPMENT,ORDER_000004243,DELIVERED,2026-11-21T09:48:10,2026-11-26T04:48:10
ORDER_000004244_SHIPMENT,ORDER_000004244,DELIVERED,2026-05-05T12:42:48,2026-05-11T08:42:48
ORDER_000004245_SHIPMENT,ORDER_000004245,PROCESSING,,
ORDER_000004246_SHIPMENT,ORDER_000004246,IN_TRANSIT,2026-07-05T21:51:35,
ORDER_000004247_SHIPMENT,ORDER_000004247,DELIVERED,2026-12-11T13:45:56,2026-12-12T15:45:56
ORDER_000004248_SHIPMENT,ORDER_000004248,PROCESSING,,
ORDER_000004249_SHIPMENT,ORDER_000004249,IN_TRANSIT,2026-12-14T19:35,
ORDER_000004250_SHIPMENT,ORDER_000004250,DELIVERED,2026-11-07T15:18:44,2026-11-10T10:18:44
ORDER_000004251_SHIPMENT,ORDER_000004251,DELIVERED,2026-09-14T12:54,2026-09-18T01:54
ORDER_000004252_SHIPMENT,ORDER_000004252,DELIVERED,2026-03-03T15:33:07,2026-03-07T11:33:07
ORDER_000004253_SHIPMENT,ORDER_000004253,DELIVERED,2026-04-03T14:05:27,2026-04-09T22:05:27
ORDER_000004254_SHIPMENT,ORDER_000004254,DELIVERED,2026-04-10T14:01:18,2026-04-11T18:01:18
ORDER_000004255_SHIPMENT,ORDER_000004255,PROCESSING,,
ORDER_000004256_SHIPMENT,ORDER_000004256,DELIVERED,2026-03-03T03:45:32,2026-03-05T22:45:32
ORDER_000004257_SHIPMENT,ORDER_000004257,DELIVERED,2026-04-20T23:55:58,2026-04-23T15:55:58
ORDER_000004258_SHIPMENT,ORDER_000004258,DELIVERED,2026-09-13T22:48:30,2026-09-16T02:48:30
ORDER_000004259_SHIPMENT,ORDER_000004259,DELIVERED,2026-04-21T09:03:06,2026-04-27T19:03:06
ORDER_000004260_SHIPMENT,ORDER_000004260,PROCESSING,,
ORDER_000004261_SHIPMENT,ORDER_000004261,DELIVERED,2026-10-14T21:00:09,2026-10-21T11:00:09
ORDER_000004262_SHIPMENT,ORDER_000004262,IN_TRANSIT,2026-05-08T14:05:12,
ORDER_000004263_SHIPMENT,ORDER_000004263,DELIVERED,2026-10-19T11:32:44,2026-10-26T08:32:44
ORDER_000004264_SHIPMENT,ORDER_000004264,IN_TRANSIT,2026-09-03T22:06:30,
ORDER_000004265_SHIPMENT,ORDER_000004265,IN_TRANSIT,2026-10-19T12:08:40,
ORDER_000004266_SHIPMENT,ORDER_000004266,PROCESSING,,
ORDER_000004267_SHIPMENT,ORDER_000004267,DELIVERED,2026-06-03T23:24:50,2026-06-09T17:24:50
ORDER_000004268_SHIPMENT,ORDER_000004268,DELIVERED,2026-09-05T21:14:05,2026-09-09T16:14:05
ORDER_000004269_SHIPMENT,ORDER_000004269,IN_TRANSIT,2026-11-06T06:17:08,
ORDER_000004270_SHIPMENT,ORDER_000004270,PROCESSING,,
ORDER_000004271_SHIPMENT,ORDER_000004271,DELIVERED,2026-09-09T18:40:32,2026-09-13T21:40:32
ORDER_000004272_SHIPMENT,ORDER_000004272,DELIVERED,2026-09-18T19:08:43,2026-09-25T00:08:43
ORDER_000004273_SHIPMENT,ORDER_000004273,PROCESSING,,
ORDER_000004274_SHIPMENT,ORDER_000004274,DELIVERED,2026-07-13T00:16:31,2026-07-18T21:16:31
ORDER_000004275_SHIPMENT,ORDER_000004275,DELIVERED,2026-10-23T03:53:47,2026-10-23T15:53:47
ORDER_000004276_SHIPMENT,ORDER_000004276,DELIVERED,2026-06-19T11:02:29,2026-06-21T20:02:29
ORDER_000004277_SHIPMENT,ORDER_000004277,DELIVERED,2026-03-16T15:03:54,2026-03-17T18:03:54
ORDER_000004278_SHIPMENT,ORDER_000004278,DELIVERED,2026-05-28T05:23:14,2026-06-02T12:23:14
ORDER_000004279_SHIPMENT,ORDER_000004279,DELIVERED,2026-10-13T17:21:04,2026-10-15T08:21:04
ORDER_000004280_SHIPMENT,ORDER_000004280,DELIVERED,2026-05-30T04:36:02,2026-06-02T10:36:02
ORDER_000004281_SHIPMENT,ORDER_000004281,DELIVERED,2026-12-18T17:39:27,2026-12-21T04:39:27
ORDER_000004282_SHIPMENT,ORDER_000004282,DELIVERED,2026-01-28T00:02:36,2026-01-29T01:02:36
ORDER_000004283_SHIPMENT,ORDER_000004283,DELIVERED,2026-04-04T21:17:05,2026-04-08T21:17:05
ORDER_000004284_SHIPMENT,ORDER_000004284,IN_TRANSIT,2026-04-12T19:43:49,
ORDER_000004285_SHIPMENT,ORDER_000004285,DELIVERED,2026-07-11T16:23:44,2026-07-18T01:23:44
ORDER_000004286_SHIPMENT,ORDER_000004286,DELIVERED,2026-04-23T09:56:31,2026-04-28T21:56:31
ORDER_000004287_SHIPMENT,ORDER_000004287,DELIVERED,2026-12-21T12:09:55,2026-12-23T11:09:55
ORDER_000004288_SHIPMENT,ORDER_000004288,PROCESSING,,
ORDER_000004289_SHIPMENT,ORDER_000004289,DELIVERED,2026-04-25T05:11:26,2026-04-26T22:11:26
ORDER_000004290_SHIPMENT,ORDER_000004290,DELIVERED,2026-12-14T08:11:23,2026-12-18T15:11:23
ORDER_000004291_SHIPMENT,ORDER_000004291,PROCESSING,,
ORDER_000004292_SHIPMENT,ORDER_000004292,PROCESSING,,
ORDER_000004293_SHIPMENT,ORDER_000004293,DELIVERED,2026-11-17T08:00:14,2026-11-20T22:00:14
ORDER_000004294_SHIPMENT,ORDER_000004294,DELIVERED,2026-09-16T10:19:58,2026-09-18T06:19:58
ORDER_000004295_SHIPMENT,ORDER_000004295,DELIVERED,2026-11-18T07:09:31,2026-11-19T06:09:31
ORDER_000004296_SHIPMENT,ORDER_000004296,IN_TRANSIT,2026-10-30T02:15:55,
ORDER_000004297_SHIPMENT,ORDER_000004297,IN_TRANSIT,2026-11-24T02:26:30,
ORDER_000004298_SHIPMENT,ORDER_000004298,DELIVERED,2026-06-09T14:41:32,2026-06-16T01:41:32
ORDER_000004299_SHIPMENT,ORDER_000004299,PROCESSING,,
ORDER_000004300_SHIPMENT,ORDER_000004300,DELIVERED,2026-03-14T02:03:58,2026-03-16T02:03:58
ORDER_000004301_SHIPMENT,ORDER_000004301,DELIVERED,2026-07-12T22:22:43,2026-07-19T07:22:43
ORDER_000004302_SHIPMENT,ORDER_000004302,PROCESSING,,
ORDER_000004303_SHIPMENT,ORDER_000004303,DELIVERED,2026-06-29T21:11:20,2026-07-04T15:11:20
ORDER_000004304_SHIPMENT,ORDER_000004304,DELIVERED,2026-06-03T22:12:30,2026-06-04T21:12:30
ORDER_000004305_SHIPMENT,ORDER_000004305,PROCESSING,,
ORDER_000004306_SHIPMENT,ORDER_000004306,DELIVERED,2026-09-15T15:13:11,2026-09-20T02:13:11
ORDER_000004307_SHIPMENT,ORDER_000004307,DELIVERED,2026-05-08T02:25:12,2026-05-11T02:25:12
ORDER_000004308_SHIPMENT,ORDER_000004308,PROCESSING,,
ORDER_000004309_SHIPMENT,ORDER_000004309,PROCESSING,,
ORDER_000004310_SHIPMENT,ORDER_000004310,DELIVERED,2026-01-28T01:55:03,2026-02-02T04:55:03
ORDER_000004311_SHIPMENT,ORDER_000004311,PROCESSING,,
ORDER_000004312_SHIPMENT,ORDER_000004312,DELIVERED,2026-06-28T15:56:43,2026-07-03T14:56:43
ORDER_000004313_SHIPMENT,ORDER_000004313,PROCESSING,,
ORDER_000004314_SHIPMENT,ORDER_000004314,DELIVERED,2026-02-12T15:43:43,2026-02-17T13:43:43
ORDER_000004315_SHIPMENT,ORDER_000004315,DELIVERED,2026-02-07T23:16:03,2026-02-13T16:16:03
ORDER_000004316_SHIPMENT,ORDER_000004316,IN_TRANSIT,2026-11-24T21:01:26,
ORDER_000004317_SHIPMENT,ORDER_000004317,DELIVERED,2026-05-25T10:43:27,2026-05-28T22:43:27
ORDER_000004318_SHIPMENT,ORDER_000004318,PROCESSING,,
ORDER_000004319_SHIPMENT,ORDER_000004319,DELIVERED,2026-06-17T10:43:44,2026-06-22T23:43:44
ORDER_000004320_SHIPMENT,ORDER_000004320,PROCESSING,,
ORDER_000004321_SHIPMENT,ORDER_000004321,DELIVERED,2026-04-24T22:03:15,2026-04-27T19:03:15
ORDER_000004322_SHIPMENT,ORDER_000004322,PROCESSING,,
ORDER_000004323_SHIPMENT,ORDER_000004323,DELIVERED,2026-08-03T02:10:20,2026-08-07T17:10:20
ORDER_000004324_SHIPMENT,ORDER_000004324,PROCESSING,,
ORDER_000004325_SHIPMENT,ORDER_000004325,DELIVERED,2026-01-06T23:42:48,2026-01-13T09:42:48
ORDER_000004326_SHIPMENT,ORDER_000004326,DELIVERED,2026-06-13T19:47:41,2026-06-14T16:47:41
ORDER_000004327_SHIPMENT,ORDER_000004327,PROCESSING,,
ORDER_000004328_SHIPMENT,ORDER_000004328,DELIVERED,2026-03-28T02:25:42,2026-03-31T04:25:42
ORDER_000004329_SHIPMENT,ORDER_000004329,DELIVERED,2026-12-27T14:55:14,2026-12-30T07:55:14
ORDER_000004330_SHIPMENT,ORDER_000004330,DELIVERED,2026-08-20T07:41:35,2026-08-27T05:41:35
ORDER_000004331_SHIPMENT,ORDER_000004331,DELIVERED,2026-05-30T08:29:50,2026-06-05T20:29:50
ORDER_000004332_SHIPMENT,ORDER_000004332,DELIVERED,2026-11-13T09:04:35,2026-11-18T14:04:35
ORDER_000004333_SHIPMENT,ORDER_000004333,IN_TRANSIT,2026-05-01T20:14:04,
ORDER_000004334_SHIPMENT,ORDER_000004334,PROCESSING,,
ORDER_000004335_SHIPMENT,ORDER_000004335,DELIVERED,2026-01-29T22:30:12,2026-02-05T21:30:12
ORDER_000004336_SHIPMENT,ORDER_000004336,DELIVERED,2026-10-17T14:32:37,2026-10-19T12:32:37
ORDER_000004337_SHIPMENT,ORDER_000004337,PROCESSING,,
ORDER_000004338_SHIPMENT,ORDER_000004338,PROCESSING,,
ORDER_000004339_SHIPMENT,ORDER_000004339,DELIVERED,2026-12-01T13:45:48,2026-12-07T05:45:48
ORDER_000004340_SHIPMENT,ORDER_000004340,PROCESSING,,
ORDER_000004341_SHIPMENT,ORDER_000004341,IN_TRANSIT,2026-01-23T14:47:15,
ORDER_000004342_SHIPMENT,ORDER_000004342,DELIVERED,2026-01-18T07:31:14,2026-01-19T02:31:14
ORDER_000004343_SHIPMENT,ORDER_000004343,DELIVERED,2026-03-03T22:19:04,2026-03-10T04:19:04
ORDER_000004344_SHIPMENT,ORDER_000004344,IN_TRANSIT,2026-12-15T02:23:25,
ORDER_000004345_SHIPMENT,ORDER_000004345,PROCESSING,,
ORDER_000004346_SHIPMENT,ORDER_000004346,DELIVERED,2026-02-05T05:01:08,2026-02-11T02:01:08
ORDER_000004347_SHIPMENT,ORDER_000004347,IN_TRANSIT,2026-03-15T21:49:05,
ORDER_000004348_SHIPMENT,ORDER_000004348,DELIVERED,2026-02-04T02:10:28,2026-02-08T10:10:28
ORDER_000004349_SHIPMENT,ORDER_000004349,PROCESSING,,
ORDER_000004350_SHIPMENT,ORDER_000004350,IN_TRANSIT,2026-08-09T18:10:06,
ORDER_000004351_SHIPMENT,ORDER_000004351,PROCESSING,,
ORDER_000004352_SHIPMENT,ORDER_000004352,IN_TRANSIT,2026-11-28T00:52:31,
ORDER_000004353_SHIPMENT,ORDER_000004353,DELIVERED,2026-06-29T09:26:02,2026-07-03T03:26:02
ORDER_000004354_SHIPMENT,ORDER_000004354,IN_TRANSIT,2026-09-25T15:53:38,
ORDER_000004355_SHIPMENT,ORDER_000004355,DELIVERED,2026-10-16T02:10:11,2026-10-21T21:10:11
ORDER_000004356_SHIPMENT,ORDER_000004356,IN_TRANSIT,2026-05-25T10:28:11,
ORDER_000004357_SHIPMENT,ORDER_000004357,DELIVERED,2026-09-04T18:56:55,2026-09-11T12:56:55
ORDER_000004358_SHIPMENT,ORDER_000004358,DELIVERED,2026-07-12T07:27:42,2026-07-16T21:27:42
ORDER_000004359_SHIPMENT,ORDER_000004359,DELIVERED,2026-10-16T01:58:08,2026-10-19T19:58:08
ORDER_000004360_SHIPMENT,ORDER_000004360,IN_TRANSIT,2026-12-06T09:13:01,
ORDER_000004361_SHIPMENT,ORDER_000004361,PROCESSING,,
ORDER_000004362_SHIPMENT,ORDER_000004362,DELIVERED,2026-09-15T02:25:20,2026-09-18T08:25:20
ORDER_000004363_SHIPMENT,ORDER_000004363,DELIVERED,2026-11-03T01:38:08,2026-11-03T21:38:08
ORDER_000004364_SHIPMENT,ORDER_000004364,DELIVERED,2026-08-02T03:55:09,2026-08-05T07:55:09
ORDER_000004365_SHIPMENT,ORDER_000004365,IN_TRANSIT,2026-07-24T21:22:09,
ORDER_000004366_SHIPMENT,ORDER_000004366,IN_TRANSIT,2026-05-26T16:23:48,
ORDER_000004367_SHIPMENT,ORDER_000004367,DELIVERED,2026-04-27T13:54:26,2026-04-30T09:54:26
ORDER_000004368_SHIPMENT,ORDER_000004368,IN_TRANSIT,2026-06-10T15:22:05,
ORDER_000004369_SHIPMENT,ORDER_000004369,DELIVERED,2026-03-22T05:35:05,2026-03-26T09:35:05
ORDER_000004370_SHIPMENT,ORDER_000004370,DELIVERED,2026-08-13T05:13:48,2026-08-17T04:13:48
ORDER_000004371_SHIPMENT,ORDER_000004371,PROCESSING,,
ORDER_000004372_SHIPMENT,ORDER_000004372,PROCESSING,,
ORDER_000004373_SHIPMENT,ORDER_000004373,DELIVERED,2026-05-28T03:46:31,2026-06-02T22:46:31
ORDER_000004374_SHIPMENT,ORDER_000004374,IN_TRANSIT,2026-03-25T11:52:29,
ORDER_000004375_SHIPMENT,ORDER_000004375,DELIVERED,2026-11-14T19:35:46,2026-11-17T16:35:46
ORDER_000004376_SHIPMENT,ORDER_000004376,DELIVERED,2026-04-27T13:25:38,2026-05-01T23:25:38
ORDER_000004377_SHIPMENT,ORDER_000004377,DELIVERED,2026-01-07T21:00:34,2026-01-10T12:00:34
ORDER_000004378_SHIPMENT,ORDER_000004378,DELIVERED,2026-04-12T00:02:59,2026-04-17T06:02:59
ORDER_000004379_SHIPMENT,ORDER_000004379,DELIVERED,2026-12-17T22:52:38,2026-12-20T13:52:38
ORDER_000004380_SHIPMENT,ORDER_000004380,DELIVERED,2026-10-17T05:55:59,2026-10-22T22:55:59
ORDER_000004381_SHIPMENT,ORDER_000004381,DELIVERED,2026-10-26T04:25:35,2026-10-31T17:25:35
ORDER_000004382_SHIPMENT,ORDER_000004382,PROCESSING,,
ORDER_000004383_SHIPMENT,ORDER_000004383,DELIVERED,2026-12-14T19:24:02,2026-12-17T12:24:02
ORDER_000004384_SHIPMENT,ORDER_000004384,IN_TRANSIT,2026-06-17T18:43:55,
ORDER_000004385_SHIPMENT,ORDER_000004385,PROCESSING,,
ORDER_000004386_SHIPMENT,ORDER_000004386,DELIVERED,2026-04-29T10:27:20,2026-05-01T22:27:20
ORDER_000004387_SHIPMENT,ORDER_000004387,PROCESSING,,
ORDER_000004388_SHIPMENT,ORDER_000004388,DELIVERED,2026-03-12T04:55:46,2026-03-17T14:55:46
ORDER_000004389_SHIPMENT,ORDER_000004389,IN_TRANSIT,2026-10-25T05:55:19,
ORDER_000004390_SHIPMENT,ORDER_000004390,DELIVERED,2026-08-08T08:54:51,2026-08-14T18:54:51
ORDER_000004391_SHIPMENT,ORDER_000004391,DELIVERED,2026-08-26T00:34:25,2026-08-30T19:34:25
ORDER_000004392_SHIPMENT,ORDER_000004392,IN_TRANSIT,2026-02-16T00:11:49,
ORDER_000004393_SHIPMENT,ORDER_000004393,DELIVERED,2026-02-09T14:33:42,2026-02-14T21:33:42
ORDER_000004394_SHIPMENT,ORDER_000004394,PROCESSING,,
ORDER_000004395_SHIPMENT,ORDER_000004395,DELIVERED,2026-08-02T19:11:12,2026-08-06T13:11:12
ORDER_000004396_SHIPMENT,ORDER_000004396,IN_TRANSIT,2026-03-07T16:34:24,
ORDER_000004397_SHIPMENT,ORDER_000004397,PROCESSING,,
ORDER_000004398_SHIPMENT,ORDER_000004398,DELIVERED,2026-12-18T11:42:03,2026-12-22T02:42:03
ORDER_000004399_SHIPMENT,ORDER_000004399,PROCESSING,,
ORDER_000004400_SHIPMENT,ORDER_000004400,IN_TRANSIT,2026-11-29T18:10:12,
ORDER_000004401_SHIPMENT,ORDER_000004401,PROCESSING,,
ORDER_000004402_SHIPMENT,ORDER_000004402,DELIVERED,2026-09-14T07:30:07,2026-09-19T04:30:07
ORDER_000004403_SHIPMENT,ORDER_000004403,DELIVERED,2026-01-09T05:36:15,2026-01-14T23:36:15
ORDER_000004404_SHIPMENT,ORDER_000004404,IN_TRANSIT,2026-03-13T08:17:55,
ORDER_000004405_SHIPMENT,ORDER_000004405,IN_TRANSIT,2026-11-07T18:58:26,
ORDER_000004406_SHIPMENT,ORDER_000004406,PROCESSING,,
ORDER_000004407_SHIPMENT,ORDER_000004407,DELIVERED,2026-12-24T13:19:58,2026-12-30T15:19:58
ORDER_000004408_SHIPMENT,ORDER_000004408,IN_TRANSIT,2026-01-11T00:40:19,
ORDER_000004409_SHIPMENT,ORDER_000004409,PROCESSING,,
ORDER_000004410_SHIPMENT,ORDER_000004410,DELIVERED,2026-04-01T07:15:17,2026-04-07T01:15:17
ORDER_000004411_SHIPMENT,ORDER_000004411,DELIVERED,2026-11-01T20:56:15,2026-11-08T04:56:15
ORDER_000004412_SHIPMENT,ORDER_000004412,IN_TRANSIT,2026-04-10T20:45:34,
ORDER_000004413_SHIPMENT,ORDER_000004413,IN_TRANSIT,2026-04-12T04:55:28,
ORDER_000004414_SHIPMENT,ORDER_000004414,IN_TRANSIT,2026-05-23T19:56:07,
ORDER_000004415_SHIPMENT,ORDER_000004415,PROCESSING,,
ORDER_000004416_SHIPMENT,ORDER_000004416,DELIVERED,2026-04-09T11:31:04,2026-04-11T14:31:04
ORDER_000004417_SHIPMENT,ORDER_000004417,IN_TRANSIT,2026-02-26T01:48:06,
ORDER_000004418_SHIPMENT,ORDER_000004418,DELIVERED,2026-06-21T18:18:09,2026-06-24T01:18:09
ORDER_000004419_SHIPMENT,ORDER_000004419,PROCESSING,,
ORDER_000004420_SHIPMENT,ORDER_000004420,DELIVERED,2026-02-11T11:04:02,2026-02-14T10:04:02
ORDER_000004421_SHIPMENT,ORDER_000004421,DELIVERED,2026-01-26T01:37:15,2026-02-01T01:37:15
ORDER_000004422_SHIPMENT,ORDER_000004422,DELIVERED,2026-10-22T09:40:07,2026-10-23T08:40:07
ORDER_000004423_SHIPMENT,ORDER_000004423,IN_TRANSIT,2026-07-23T00:50:49,
ORDER_000004424_SHIPMENT,ORDER_000004424,DELIVERED,2026-10-12T19:11:48,2026-10-15T04:11:48
ORDER_000004425_SHIPMENT,ORDER_000004425,DELIVERED,2026-12-11T18:44:56,2026-12-15T07:44:56
ORDER_000004426_SHIPMENT,ORDER_000004426,DELIVERED,2026-02-08T05:21:20,2026-02-11T06:21:20
ORDER_000004427_SHIPMENT,ORDER_000004427,DELIVERED,2026-04-25T17:58:02,2026-04-30T10:58:02
ORDER_000004428_SHIPMENT,ORDER_000004428,IN_TRANSIT,2026-03-03T11:54:14,
ORDER_000004429_SHIPMENT,ORDER_000004429,DELIVERED,2026-02-25T10:21:40,2026-02-27T20:21:40
ORDER_000004430_SHIPMENT,ORDER_000004430,DELIVERED,2026-03-16T13:12:03,2026-03-17T19:12:03
ORDER_000004431_SHIPMENT,ORDER_000004431,DELIVERED,2026-12-29T23:06:06,2026-12-31T06:06:06
ORDER_000004432_SHIPMENT,ORDER_000004432,DELIVERED,2026-09-03T20:58:12,2026-09-09T13:58:12
ORDER_000004433_SHIPMENT,ORDER_000004433,PROCESSING,,
ORDER_000004434_SHIPMENT,ORDER_000004434,DELIVERED,2026-01-23T02:14:19,2026-01-23T19:14:19
ORDER_000004435_SHIPMENT,ORDER_000004435,PROCESSING,,
ORDER_000004436_SHIPMENT,ORDER_000004436,PROCESSING,,
ORDER_000004437_SHIPMENT,ORDER_000004437,DELIVERED,2026-02-12T07:27:37,2026-02-19T00:27:37
ORDER_000004438_SHIPMENT,ORDER_000004438,PROCESSING,,
ORDER_000004439_SHIPMENT,ORDER_000004439,DELIVERED,2026-03-06T04:31:47,2026-03-12T15:31:47
ORDER_000004440_SHIPMENT,ORDER_000004440,DELIVERED,2026-08-24T05:09:09,2026-08-30T18:09:09
ORDER_000004441_SHIPMENT,ORDER_000004441,DELIVERED,2026-11-30T23:19:57,2026-12-02T19:19:57
ORDER_000004442_SHIPMENT,ORDER_000004442,DELIVERED,2026-02-24T04:06:05,2026-03-02T05:06:05
ORDER_000004443_SHIPMENT,ORDER_000004443,PROCESSING,,
ORDER_000004444_SHIPMENT,ORDER_000004444,DELIVERED,2026-10-11T13:37:22,2026-10-17T08:37:22
ORDER_000004445_SHIPMENT,ORDER_000004445,IN_TRANSIT,2026-05-11T07:06:45,
ORDER_000004446_SHIPMENT,ORDER_000004446,DELIVERED,2026-09-10T04:57:38,2026-09-12T04:57:38
ORDER_000004447_SHIPMENT,ORDER_000004447,PROCESSING,,
ORDER_000004448_SHIPMENT,ORDER_000004448,DELIVERED,2026-08-18T15:40:18,2026-08-21T19:40:18
ORDER_000004449_SHIPMENT,ORDER_000004449,IN_TRANSIT,2026-08-23T16:12:41,
ORDER_000004450_SHIPMENT,ORDER_000004450,PROCESSING,,
ORDER_000004451_SHIPMENT,ORDER_000004451,DELIVERED,2026-03-13T14:19:30,2026-03-18T01:19:30
ORDER_000004452_SHIPMENT,ORDER_000004452,IN_TRANSIT,2026-09-06T22:58:19,
ORDER_000004453_SHIPMENT,ORDER_000004453,PROCESSING,,
ORDER_000004454_SHIPMENT,ORDER_000004454,IN_TRANSIT,2026-12-15T17:02:53,
ORDER_000004455_SHIPMENT,ORDER_000004455,DELIVERED,2026-01-23T08:51:31,2026-01-27T22:51:31
ORDER_000004456_SHIPMENT,ORDER_000004456,DELIVERED,2026-01-31T01:14:52,2026-02-01T06:14:52
ORDER_000004457_SHIPMENT,ORDER_000004457,PROCESSING,,
ORDER_000004458_SHIPMENT,ORDER_000004458,DELIVERED,2026-05-25T15:55:14,2026-05-30T21:55:14
ORDER_000004459_SHIPMENT,ORDER_000004459,IN_TRANSIT,2026-09-27T22:21:44,
ORDER_000004460_SHIPMENT,ORDER_000004460,DELIVERED,2026-06-22T13:57:42,2026-06-24T06:57:42
ORDER_000004461_SHIPMENT,ORDER_000004461,PROCESSING,,
ORDER_000004462_SHIPMENT,ORDER_000004462,DELIVERED,2026-10-12T23:42:16,2026-10-14T20:42:16
ORDER_000004463_SHIPMENT,ORDER_000004463,DELIVERED,2026-12-02T00:07:49,2026-12-08T08:07:49
ORDER_000004464_SHIPMENT,ORDER_000004464,DELIVERED,2026-08-18T00:20:04,2026-08-24T10:20:04
ORDER_000004465_SHIPMENT,ORDER_000004465,IN_TRANSIT,2026-06-23T00:39:01,
ORDER_000004466_SHIPMENT,ORDER_000004466,DELIVERED,2026-01-07T05:54:44,2026-01-08T02:54:44
ORDER_000004467_SHIPMENT,ORDER_000004467,DELIVERED,2026-03-31T05:35:54,2026-03-31T20:35:54
ORDER_000004468_SHIPMENT,ORDER_000004468,IN_TRANSIT,2026-06-13T02:25:39,
ORDER_000004469_SHIPMENT,ORDER_000004469,PROCESSING,,
ORDER_000004470_SHIPMENT,ORDER_000004470,IN_TRANSIT,2026-05-29T02:20:37,
ORDER_000004471_SHIPMENT,ORDER_000004471,DELIVERED,2026-02-04T02:38:26,2026-02-09T14:38:26
ORDER_000004472_SHIPMENT,ORDER_000004472,PROCESSING,,
ORDER_000004473_SHIPMENT,ORDER_000004473,PROCESSING,,
ORDER_000004474_SHIPMENT,ORDER_000004474,DELIVERED,2026-05-22T19:58:10,2026-05-27T08:58:10
ORDER_000004475_SHIPMENT,ORDER_000004475,IN_TRANSIT,2026-02-18T01:03:07,
ORDER_000004476_SHIPMENT,ORDER_000004476,DELIVERED,2026-12-07T01:37:34,2026-12-09T10:37:34
ORDER_000004477_SHIPMENT,ORDER_000004477,DELIVERED,2026-10-08T14:39:46,2026-10-09T03:39:46
