id,order_id,product_id,quantity,unit_price,line_amount
ORDER_000004767_ITEM_001,ORDER_000004767,PRODUCT_000000192,1,67229.20,67229.20
ORDER_000004767_ITEM_002,ORDER_000004767,PRODUCT_000000102,1,22546.79,22546.79
ORDER_000004767_ITEM_003,ORDER_000004767,PRODUCT_000000407,4,59345.81,237383.24
ORDER_000004768_ITEM_001,ORDER_000004768,PRODUCT_000000399,4,67698.71,270794.84
ORDER_000004768_ITEM_002,ORDER_000004768,PRODUCT_000000243,4,15826.08,63304.32
ORDER_000004768_ITEM_003,ORDER_000004768,PRODUCT_000000281,4,65756.43,263025.72
ORDER_000004769_ITEM_001,ORDER_000004769,PRODUCT_000000470,1,32260.12,32260.12
ORDER_000004769_ITEM_002,ORDER_000004769,PRODUCT_000000234,2,91003.85,182007.70
ORDER_000004769_ITEM_003,ORDER_000004769,PRODUCT_000000015,4,75924.96,303699.84
ORDER_000004770_ITEM_001,ORDER_000004770,PRODUCT_000000449,3,12988.88,38966.64
ORDER_000004770_ITEM_002,ORDER_000004770,PRODUCT_000000432,1,26670.29,26670.29
ORDER_000004770_ITEM_003,ORDER_000004770,PRODUCT_000000010,3,87922.83,263768.49
ORDER_000004771_ITEM_001,ORDER_000004771,PRODUCT_000000114,4,5054.60,20218.40
ORDER_000004771_ITEM_002,ORDER_000004771,PRODUCT_000000389,3,86864.94,260594.82
ORDER_000004771_ITEM_003,ORDER_000004771,PRODUCT_000000194,5,590.89,2954.45
ORDER_000004772_ITEM_001,ORDER_000004772,PRODUCT_000000211,2,40957.00,81914.00
ORDER_000004772_ITEM_002,ORDER_000004772,PRODUCT_000000032,3,49672.59,149017.77
ORDER_000004772_ITEM_003,ORDER_000004772,PRODUCT_000000460,3,33403.49,100210.47
ORDER_000004773_ITEM_001,ORDER_000004773,PRODUCT_000000274,1,13883.92,13883.92
ORDER_000004773_ITEM_002,ORDER_000004773,PRODUCT_000000468,4,24500.29,98001.16
ORDER_000004773_ITEM_003,ORDER_000004773,PRODUCT_000000260,5,34843.11,174215.55
ORDER_000004774_ITEM_001,ORDER_000004774,PRODUCT_000000068,2,15542.13,31084.26
ORDER_000004774_ITEM_002,ORDER_000004774,PRODUCT_000000121,2,12694.16,25388.32
ORDER_000004774_ITEM_003,ORDER_000004774,PRODUCT_000000343,5,56061.03,280305.15
ORDER_000004775_ITEM_001,ORDER_000004775,PRODUCT_000000068,4,15542.13,62168.52
ORDER_000004775_ITEM_002,ORDER_000004775,PRODUCT_000000072,4,86594.25,346377.00
ORDER_000004775_ITEM_003,ORDER_000004775,PRODUCT_000000422,3,38750.68,116252.04
ORDER_000004776_ITEM_001,ORDER_000004776,PRODUCT_000000195,3,89468.39,268405.17
ORDER_000004776_ITEM_002,ORDER_000004776,PRODUCT_000000180,4,27048.74,108194.96
ORDER_000004776_ITEM_003,ORDER_000004776,PRODUCT_000000089,4,99415.13,397660.52
ORDER_000004777_ITEM_001,ORDER_000004777,PRODUCT_000000485,3,42036.55,126109.65
ORDER_000004777_ITEM_002,ORDER_000004777,PRODUCT_000000050,1,40096.14,40096.14
ORDER_000004777_ITEM_003,ORDER_000004777,PRODUCT_000000400,1,34486.78,34486.78
ORDER_000004778_ITEM_001,ORDER_000004778,PRODUCT_000000394,2,48683.72,97367.44
ORDER_000004778_ITEM_002,ORDER_000004778,PRODUCT_000000249,4,8089.60,32358.40
ORDER_000004778_ITEM_003,ORDER_000004778,PRODUCT_000000238,1,45633.90,45633.90
ORDER_000004779_ITEM_001,ORDER_000004779,PRODUCT_000000363,2,79088.95,158177.90
ORDER_000004779_ITEM_002,ORDER_000004779,PRODUCT_000000012,1,44553.03,44553.03
ORDER_000004779_ITEM_003,ORDER_000004779,PRODUCT_000000230,2,80802.09,161604.18
ORDER_000004780_ITEM_001,ORDER_000004780,PRODUCT_000000117,5,17379.62,86898.10
ORDER_000004780_ITEM_002,ORDER_000004780,PRODUCT_000000205,1,83405.45,83405.45
ORDER_000004780_ITEM_003,ORDER_000004780,PRODUCT_000000315,2,54756.71,109513.42
ORDER_000004781_ITEM_001,ORDER_000004781,PRODUCT_000000141,5,60379.69,301898.45
ORDER_000004781_ITEM_002,ORDER_000004781,PRODUCT_000000124,4,8038.45,32153.80
ORDER_000004781_ITEM_003,ORDER_000004781,PRODUCT_000000201,5,51423.65,257118.25
ORDER_000004782_ITEM_001,ORDER_000004782,PRODUCT_000000471,5,78401.72,392008.60
ORDER_000004782_ITEM_002,ORDER_000004782,PRODUCT_000000086,3,24280.61,72841.83
ORDER_000004782_ITEM_003,ORDER_000004782,PRODUCT_000000155,3,75459.44,226378.32
ORDER_000004783_ITEM_001,ORDER_000004783,PRODUCT_000000016,5,91460.05,457300.25
ORDER_000004783_ITEM_002,ORDER_000004783,PRODUCT_000000195,3,89468.39,268405.17
ORDER_000004783_ITEM_003,ORDER_000004783,PRODUCT_000000025,1,86823.21,86823.21
ORDER_000004784_ITEM_001,ORDER_000004784,PRODUCT_000000067,1,39364.22,39364.22
ORDER_000004784_ITEM_002,ORDER_000004784,PRODUCT_000000185,3,14564.13,43692.39
ORDER_000004784_ITEM_003,ORDER_000004784,PRODUCT_000000457,3,56827.79,170483.37
ORDER_000004785_ITEM_001,ORDER_000004785,PRODUCT_000000431,5,28094.08,140470.40
ORDER_000004785_ITEM_002,ORDER_000004785,PRODUCT_000000240,3,4886.70,14660.10
ORDER_000004785_ITEM_003,ORDER_000004785,PRODUCT_000000462,4,70397.39,281589.56
ORDER_000004786_ITEM_001,ORDER_000004786,PRODUCT_000000070,5,27126.67,135633.35
ORDER_000004786_ITEM_002,ORDER_000004786,PRODUCT_000000143,5,74599.45,372997.25
ORDER_000004786_ITEM_003,ORDER_000004786,PRODUCT_000000141,5,60379.69,301898.45
ORDER_000004787_ITEM_001,ORDER_000004787,PRODUCT_000000466,4,8411.56,33646.24
ORDER_000004787_ITEM_002,ORDER_000004787,PRODUCT_000000430,5,21881.41,109407.05
ORDER_000004787_ITEM_003,ORDER_000004787,PRODUCT_000000156,1,32257.79,32257.79
ORDER_000004788_ITEM_001,ORDER_000004788,PRODUCT_000000147,2,92300.17,184600.34
ORDER_000004788_ITEM_002,ORDER_000004788,PRODUCT_000000416,4,75633.62,302534.48
ORDER_000004788_ITEM_003,ORDER_000004788,PRODUCT_000000293,1,81435.56,81435.56
ORDER_000004789_ITEM_001,ORDER_000004789,PRODUCT_000000214,4,30320.21,121280.84
ORDER_000004789_ITEM_002,ORDER_000004789,PRODUCT_000000001,2,20074.57,40149.14
ORDER_000004789_ITEM_003,ORDER_000004789,PRODUCT_000000471,3,78401.72,235205.16
ORDER_000004790_ITEM_001,ORDER_000004790,PRODUCT_000000352,4,8867.61,35470.44
ORDER_000004790_ITEM_002,ORDER_000004790,PRODUCT_000000203,4,42665.05,170660.20
ORDER_000004790_ITEM_003,ORDER_000004790,PRODUCT_000000126,1,3295.01,3295.01
ORDER_000004791_ITEM_001,ORDER_000004791,PRODUCT_000000329,1,46396.83,46396.83
ORDER_000004791_ITEM_002,ORDER_000004791,PRODUCT_000000382,4,69216.33,276865.32
ORDER_000004791_ITEM_003,ORDER_000004791,PRODUCT_000000406,1,34555.15,34555.15
ORDER_000004792_ITEM_001,ORDER_000004792,PRODUCT_000000125,3,4685.00,14055.00
ORDER_000004792_ITEM_002,ORDER_000004792,PRODUCT_000000438,3,92889.40,278668.20
ORDER_000004792_ITEM_003,ORDER_000004792,PRODUCT_000000482,1,52836.45,52836.45
ORDER_000004793_ITEM_001,ORDER_000004793,PRODUCT_000000219,2,2452.69,4905.38
ORDER_000004793_ITEM_002,ORDER_000004793,PRODUCT_000000380,3,93956.98,281870.94
ORDER_000004793_ITEM_003,ORDER_000004793,PRODUCT_000000161,4,97662.17,390648.68
ORDER_000004794_ITEM_001,ORDER_000004794,PRODUCT_000000393,4,32027.00,128108.00
ORDER_000004794_ITEM_002,ORDER_000004794,PRODUCT_000000154,1,59361.14,59361.14
ORDER_000004794_ITEM_003,ORDER_000004794,PRODUCT_000000029,4,19204.78,76819.12
ORDER_000004795_ITEM_001,ORDER_000004795,PRODUCT_000000210,1,7179.72,7179.72
ORDER_000004795_ITEM_002,ORDER_000004795,PRODUCT_000000215,4,17095.49,68381.96
ORDER_000004795_ITEM_003,ORDER_000004795,PRODUCT_000000114,4,5054.60,20218.40
ORDER_000004796_ITEM_001,ORDER_000004796,PRODUCT_000000107,5,40104.99,200524.95
ORDER_000004796_ITEM_002,ORDER_000004796,PRODUCT_000000143,2,74599.45,149198.90
ORDER_000004796_ITEM_003,ORDER_000004796,PRODUCT_000000038,1,52584.37,52584.37
ORDER_000004797_ITEM_001,ORDER_000004797,PRODUCT_000000423,5,94828.26,474141.30
ORDER_000004797_ITEM_002,ORDER_000004797,PRODUCT_000000095,3,36252.23,108756.69
ORDER_000004797_ITEM_003,ORDER_000004797,PRODUCT_000000224,2,3632.31,7264.62
ORDER_000004798_ITEM_001,ORDER_000004798,PRODUCT_000000347,3,32621.17,97863.51
ORDER_000004798_ITEM_002,ORDER_000004798,PRODUCT_000000384,2,85952.92,171905.84
ORDER_000004798_ITEM_003,ORDER_000004798,PRODUCT_000000094,5,21201.40,106007.00
ORDER_000004799_ITEM_001,ORDER_000004799,PRODUCT_000000359,2,85844.14,171688.28
ORDER_000004799_ITEM_002,ORDER_000004799,PRODUCT_000000496,1,46299.55,46299.55
ORDER_000004799_ITEM_003,ORDER_000004799,PRODUCT_000000038,3,52584.37,157753.11
ORDER_000004800_ITEM_001,ORDER_000004800,PRODUCT_000000498,3,96572.40,289717.20
ORDER_000004800_ITEM_002,ORDER_000004800,PRODUCT_000000025,4,86823.21,347292.84
ORDER_000004800_ITEM_003,ORDER_000004800,PRODUCT_000000099,3,59416.14,178248.42
ORDER_000004801_ITEM_001,ORDER_000004801,PRODUCT_000000398,2,55384.23,110768.46
ORDER_000004801_ITEM_002,ORDER_000004801,PRODUCT_000000429,3,42802.74,128408.22
ORDER_000004801_ITEM_003,ORDER_000004801,PRODUCT_000000266,4,85366.81,341467.24
ORDER_000004802_ITEM_001,ORDER_000004802,PRODUCT_000000441,5,21121.67,105608.35
ORDER_000004802_ITEM_002,ORDER_000004802,PRODUCT_000000017,4,17024.80,68099.20
ORDER_000004802_ITEM_003,ORDER_000004802,PRODUCT_000000358,3,42580.17,127740.51
ORDER_000004803_ITEM_001,ORDER_000004803,PRODUCT_000000249,3,8089.60,24268.80
ORDER_000004803_ITEM_002,ORDER_000004803,PRODUCT_000000038,2,52584.37,105168.74
ORDER_000004803_ITEM_003,ORDER_000004803,PRODUCT_000000176,2,78502.57,157005.14
ORDER_000004804_ITEM_001,ORDER_000004804,PRODUCT_000000256,3,91764.57,275293.71
ORDER_000004804_ITEM_002,ORDER_000004804,PRODUCT_000000041,2,62920.94,125841.88
ORDER_000004804_ITEM_003,ORDER_000004804,PRODUCT_000000126,4,3295.01,13180.04
ORDER_000004805_ITEM_001,ORDER_000004805,PRODUCT_000000143,5,74599.45,372997.25
ORDER_000004805_ITEM_002,ORDER_000004805,PRODUCT_000000315,4,54756.71,219026.84
ORDER_000004805_ITEM_003,ORDER_000004805,PRODUCT_000000468,5,24500.29,122501.45
ORDER_000004806_ITEM_001,ORDER_000004806,PRODUCT_000000090,1,38717.17,38717.17
ORDER_000004806_ITEM_002,ORDER_000004806,PRODUCT_000000263,3,30529.25,91587.75
ORDER_000004806_ITEM_003,ORDER_000004806,PRODUCT_000000018,2,96384.19,192768.38
ORDER_000004807_ITEM_001,ORDER_000004807,PRODUCT_000000223,4,91472.60,365890.40
ORDER_000004807_ITEM_002,ORDER_000004807,PRODUCT_000000340,5,54460.22,272301.10
ORDER_000004807_ITEM_003,ORDER_000004807,PRODUCT_000000410,1,61508.82,61508.82
ORDER_000004808_ITEM_001,ORDER_000004808,PRODUCT_000000212,4,88554.05,354216.20
ORDER_000004808_ITEM_002,ORDER_000004808,PRODUCT_000000101,5,59774.91,298874.55
ORDER_000004808_ITEM_003,ORDER_000004808,PRODUCT_000000341,1,80660.62,80660.62
ORDER_000004809_ITEM_001,ORDER_000004809,PRODUCT_000000335,1,15205.67,15205.67
ORDER_000004809_ITEM_002,ORDER_000004809,PRODUCT_000000274,5,13883.92,69419.60
ORDER_000004809_ITEM_003,ORDER_000004809,PRODUCT_000000200,2,14792.08,29584.16
ORDER_000004810_ITEM_001,ORDER_000004810,PRODUCT_000000032,2,49672.59,99345.18
ORDER_000004810_ITEM_002,ORDER_000004810,PRODUCT_000000139,3,57062.39,171187.17
ORDER_000004810_ITEM_003,ORDER_000004810,PRODUCT_000000146,4,96227.50,384910.00
ORDER_000004811_ITEM_001,ORDER_000004811,PRODUCT_000000483,1,88168.25,88168.25
ORDER_000004811_ITEM_002,ORDER_000004811,PRODUCT_000000163,4,85632.62,342530.48
ORDER_000004811_ITEM_003,ORDER_000004811,PRODUCT_000000261,1,75207.47,75207.47
ORDER_000004812_ITEM_001,ORDER_000004812,PRODUCT_000000222,2,45653.68,91307.36
ORDER_000004812_ITEM_002,ORDER_000004812,PRODUCT_000000029,4,19204.78,76819.12
ORDER_000004812_ITEM_003,ORDER_000004812,PRODUCT_000000034,1,29840.13,29840.13
ORDER_000004813_ITEM_001,ORDER_000004813,PRODUCT_000000495,1,25588.00,25588.00
ORDER_000004813_ITEM_002,ORDER_000004813,PRODUCT_000000371,1,84665.58,84665.58
ORDER_000004813_ITEM_003,ORDER_000004813,PRODUCT_000000055,3,44501.12,133503.36
ORDER_000004814_ITEM_001,ORDER_000004814,PRODUCT_000000103,4,97890.89,391563.56
ORDER_000004814_ITEM_002,ORDER_000004814,PRODUCT_000000302,1,78404.26,78404.26
ORDER_000004814_ITEM_003,ORDER_000004814,PRODUCT_000000157,1,55225.22,55225.22
ORDER_000004815_ITEM_001,ORDER_000004815,PRODUCT_000000469,3,85777.01,257331.03
ORDER_000004815_ITEM_002,ORDER_000004815,PRODUCT_000000262,5,80676.40,403382.00
ORDER_000004815_ITEM_003,ORDER_000004815,PRODUCT_000000321,1,21529.80,21529.80
ORDER_000004816_ITEM_001,ORDER_000004816,PRODUCT_000000024,4,9695.90,38783.60
ORDER_000004816_ITEM_002,ORDER_000004816,PRODUCT_000000385,1,33639.11,33639.11
ORDER_000004816_ITEM_003,ORDER_000004816,PRODUCT_000000247,4,27839.97,111359.88
ORDER_000004817_ITEM_001,ORDER_000004817,PRODUCT_000000156,4,32257.79,129031.16
ORDER_000004817_ITEM_002,ORDER_000004817,PRODUCT_000000105,4,25451.27,101805.08
ORDER_000004817_ITEM_003,ORDER_000004817,PRODUCT_000000038,3,52584.37,157753.11
ORDER_000004818_ITEM_001,ORDER_000004818,PRODUCT_000000352,2,8867.61,17735.22
ORDER_000004818_ITEM_002,ORDER_000004818,PRODUCT_000000125,2,4685.00,9370.00
ORDER_000004818_ITEM_003,ORDER_000004818,PRODUCT_000000175,3,50803.26,152409.78
ORDER_000004819_ITEM_001,ORDER_000004819,PRODUCT_000000358,2,42580.17,85160.34
ORDER_000004819_ITEM_002,ORDER_000004819,PRODUCT_000000472,1,94760.22,94760.22
ORDER_000004819_ITEM_003,ORDER_000004819,PRODUCT_000000307,3,65891.17,197673.51
ORDER_000004820_ITEM_001,ORDER_000004820,PRODUCT_000000417,2,97503.29,195006.58
ORDER_000004820_ITEM_002,ORDER_000004820,PRODUCT_000000214,2,30320.21,60640.42
ORDER_000004820_ITEM_003,ORDER_000004820,PRODUCT_000000175,5,50803.26,254016.30
ORDER_000004821_ITEM_001,ORDER_000004821,PRODUCT_000000273,1,73438.02,73438.02
ORDER_000004821_ITEM_002,ORDER_000004821,PRODUCT_000000354,2,25640.80,51281.60
ORDER_000004821_ITEM_003,ORDER_000004821,PRODUCT_000000180,5,27048.74,135243.70
ORDER_000004822_ITEM_001,ORDER_000004822,PRODUCT_000000130,1,94480.11,94480.11
ORDER_000004822_ITEM_002,ORDER_000004822,PRODUCT_000000071,5,56670.04,283350.20
ORDER_000004822_ITEM_003,ORDER_000004822,PRODUCT_000000299,2,89212.16,178424.32
ORDER_000004823_ITEM_001,ORDER_000004823,PRODUCT_000000043,1,7738.11,7738.11
ORDER_000004823_ITEM_002,ORDER_000004823,PRODUCT_000000143,4,74599.45,298397.80
ORDER_000004823_ITEM_003,ORDER_000004823,PRODUCT_000000178,5,47307.01,236535.05
ORDER_000004824_ITEM_001,ORDER_000004824,PRODUCT_000000249,5,8089.60,40448.00
ORDER_000004824_ITEM_002,ORDER_000004824,PRODUCT_000000278,3,83640.16,250920.48
ORDER_000004824_ITEM_003,ORDER_000004824,PRODUCT_000000443,5,54078.31,270391.55
ORDER_000004825_ITEM_001,ORDER_000004825,PRODUCT_000000434,1,99501.96,99501.96
ORDER_000004825_ITEM_002,ORDER_000004825,PRODUCT_000000186,3,79192.82,237578.46
ORDER_000004825_ITEM_003,ORDER_000004825,PRODUCT_000000470,3,32260.12,96780.36
ORDER_000004826_ITEM_001,ORDER_000004826,PRODUCT_000000268,3,56546.93,169640.79
ORDER_000004826_ITEM_002,ORDER_000004826,PRODUCT_000000033,4,59473.18,237892.72
ORDER_000004826_ITEM_003,ORDER_000004826,PRODUCT_000000447,2,36063.69,72127.38
ORDER_000004827_ITEM_001,ORDER_000004827,PRODUCT_000000144,2,63915.32,127830.64
ORDER_000004827_ITEM_002,ORDER_000004827,PRODUCT_000000040,4,4672.09,18688.36
ORDER_000004827_ITEM_003,ORDER_000004827,PRODUCT_000000449,1,12988.88,12988.88
ORDER_000004828_ITEM_001,ORDER_000004828,PRODUCT_000000250,1,32962.82,32962.82
ORDER_000004828_ITEM_002,ORDER_000004828,PRODUCT_000000199,5,77811.32,389056.60
ORDER_000004828_ITEM_003,ORDER_000004828,PRODUCT_000000305,4,35943.89,143775.56
ORDER_000004829_ITEM_001,ORDER_000004829,PRODUCT_000000480,4,30326.64,121306.56
ORDER_000004829_ITEM_002,ORDER_000004829,PRODUCT_000000449,5,12988.88,64944.40
ORDER_000004829_ITEM_003,ORDER_000004829,PRODUCT_000000272,3,94698.05,284094.15
ORDER_000004830_ITEM_001,ORDER_000004830,PRODUCT_000000130,4,94480.11,377920.44
ORDER_000004830_ITEM_002,ORDER_000004830,PRODUCT_000000286,3,65000.71,195002.13
ORDER_000004830_ITEM_003,ORDER_000004830,PRODUCT_000000303,3,11076.17,33228.51
ORDER_000004831_ITEM_001,ORDER_000004831,PRODUCT_000000359,1,85844.14,85844.14
ORDER_000004831_ITEM_002,ORDER_000004831,PRODUCT_000000440,5,18390.71,91953.55
ORDER_000004831_ITEM_003,ORDER_000004831,PRODUCT_000000231,1,83184.14,83184.14
ORDER_000004832_ITEM_001,ORDER_000004832,PRODUCT_000000239,4,20468.97,81875.88
ORDER_000004832_ITEM_002,ORDER_000004832,PRODUCT_000000369,5,64330.66,321653.30
ORDER_000004832_ITEM_003,ORDER_000004832,PRODUCT_000000003,2,27927.18,55854.36
ORDER_000004833_ITEM_001,ORDER_000004833,PRODUCT_000000494,5,44694.99,223474.95
ORDER_000004833_ITEM_002,ORDER_000004833,PRODUCT_000000430,2,21881.41,43762.82
ORDER_000004833_ITEM_003,ORDER_000004833,PRODUCT_000000401,2,48818.68,97637.36
ORDER_000004834_ITEM_001,ORDER_000004834,PRODUCT_000000012,4,44553.03,178212.12
ORDER_000004834_ITEM_002,ORDER_000004834,PRODUCT_000000408,3,80182.17,240546.51
ORDER_000004834_ITEM_003,ORDER_000004834,PRODUCT_000000236,2,72087.64,144175.28
ORDER_000004835_ITEM_001,ORDER_000004835,PRODUCT_000000192,2,67229.20,134458.40
ORDER_000004835_ITEM_002,ORDER_000004835,PRODUCT_000000346,3,89309.10,267927.30
ORDER_000004835_ITEM_003,ORDER_000004835,PRODUCT_000000391,5,77164.85,385824.25
ORDER_000004836_ITEM_001,ORDER_000004836,PRODUCT_000000449,4,12988.88,51955.52
ORDER_000004836_ITEM_002,ORDER_000004836,PRODUCT_000000163,3,85632.62,256897.86
ORDER_000004836_ITEM_003,ORDER_000004836,PRODUCT_000000398,3,55384.23,166152.69
ORDER_000004837_ITEM_001,ORDER_000004837,PRODUCT_000000406,5,34555.15,172775.75
ORDER_000004837_ITEM_002,ORDER_000004837,PRODUCT_000000467,5,5755.30,28776.50
ORDER_000004837_ITEM_003,ORDER_000004837,PRODUCT_000000495,4,25588.00,102352.00
ORDER_000004838_ITEM_001,ORDER_000004838,PRODUCT_000000327,4,68465.15,273860.60
ORDER_000004838_ITEM_002,ORDER_000004838,PRODUCT_000000364,2,23601.78,47203.56
ORDER_000004838_ITEM_003,ORDER_000004838,PRODUCT_000000440,1,18390.71,18390.71
ORDER_000004839_ITEM_001,ORDER_000004839,PRODUCT_000000286,2,65000.71,130001.42
ORDER_000004839_ITEM_002,ORDER_000004839,PRODUCT_000000407,3,59345.81,178037.43
ORDER_000004839_ITEM_003,ORDER_000004839,PRODUCT_000000495,3,25588.00,76764.00
ORDER_000004840_ITEM_001,ORDER_000004840,PRODUCT_000000351,3,25739.28,77217.84
ORDER_000004840_ITEM_002,ORDER_000004840,PRODUCT_000000402,2,65735.49,131470.98
ORDER_000004840_ITEM_003,ORDER_000004840,PRODUCT_000000069,2,89738.56,179477.12
ORDER_000004841_ITEM_001,ORDER_000004841,PRODUCT_000000005,1,95054.67,95054.67
ORDER_000004841_ITEM_002,ORDER_000004841,PRODUCT_000000353,2,50224.90,100449.80
ORDER_000004841_ITEM_003,ORDER_000004841,PRODUCT_000000019,2,8768.84,17537.68
ORDER_000004842_ITEM_001,ORDER_000004842,PRODUCT_000000158,1,17247.42,17247.42
ORDER_000004842_ITEM_002,ORDER_000004842,PRODUCT_000000059,4,83615.18,334460.72
ORDER_000004842_ITEM_003,ORDER_000004842,PRODUCT_000000489,4,43195.54,172782.16
ORDER_000004843_ITEM_001,ORDER_000004843,PRODUCT_000000013,4,62095.16,248380.64
ORDER_000004843_ITEM_002,ORDER_000004843,PRODUCT_000000310,2,57591.30,115182.60
ORDER_000004843_ITEM_003,ORDER_000004843,PRODUCT_000000476,5,27343.60,136718.00
ORDER_000004844_ITEM_001,ORDER_000004844,PRODUCT_000000287,1,61134.35,61134.35
ORDER_000004844_ITEM_002,ORDER_000004844,PRODUCT_000000278,1,83640.16,83640.16
ORDER_000004844_ITEM_003,ORDER_000004844,PRODUCT_000000360,4,74804.01,299216.04
ORDER_000004845_ITEM_001,ORDER_000004845,PRODUCT_000000055,5,44501.12,222505.60
ORDER_000004845_ITEM_002,ORDER_000004845,PRODUCT_000000015,3,75924.96,227774.88
ORDER_000004845_ITEM_003,ORDER_000004845,PRODUCT_000000199,4,77811.32,311245.28
ORDER_000004846_ITEM_001,ORDER_000004846,PRODUCT_000000471,5,78401.72,392008.60
ORDER_000004846_ITEM_002,ORDER_000004846,PRODUCT_000000268,4,56546.93,226187.72
ORDER_000004846_ITEM_003,ORDER_000004846,PRODUCT_000000445,2,21217.80,42435.60
ORDER_000004847_ITEM_001,ORDER_000004847,PRODUCT_000000477,4,34213.73,136854.92
ORDER_000004847_ITEM_002,ORDER_000004847,PRODUCT_000000468,1,24500.29,24500.29
ORDER_000004847_ITEM_003,ORDER_000004847,PRODUCT_000000324,3,48039.75,144119.25
ORDER_000004848_ITEM_001,ORDER_000004848,PRODUCT_000000108,3,85419.76,256259.28
ORDER_000004848_ITEM_002,ORDER_000004848,PRODUCT_000000191,4,20618.01,82472.04
ORDER_000004848_ITEM_003,ORDER_000004848,PRODUCT_000000014,1,87176.57,87176.57
ORDER_000004849_ITEM_001,ORDER_000004849,PRODUCT_000000013,4,62095.16,248380.64
ORDER_000004849_ITEM_002,ORDER_000004849,PRODUCT_000000240,5,4886.70,24433.50
ORDER_000004849_ITEM_003,ORDER_000004849,PRODUCT_000000082,2,69037.11,138074.22
ORDER_000004850_ITEM_001,ORDER_000004850,PRODUCT_000000444,3,66748.29,200244.87
ORDER_000004850_ITEM_002,ORDER_000004850,PRODUCT_000000496,2,46299.55,92599.10
ORDER_000004850_ITEM_003,ORDER_000004850,PRODUCT_000000126,5,3295.01,16475.05
ORDER_000004851_ITEM_001,ORDER_000004851,PRODUCT_000000397,4,52463.40,209853.60
ORDER_000004851_ITEM_002,ORDER_000004851,PRODUCT_000000160,1,39818.30,39818.30
ORDER_000004851_ITEM_003,ORDER_000004851,PRODUCT_000000007,4,94956.37,379825.48
ORDER_000004852_ITEM_001,ORDER_000004852,PRODUCT_000000221,5,36162.50,180812.50
ORDER_000004852_ITEM_002,ORDER_000004852,PRODUCT_000000095,3,36252.23,108756.69
ORDER_000004852_ITEM_003,ORDER_000004852,PRODUCT_000000485,5,42036.55,210182.75
ORDER_000004853_ITEM_001,ORDER_000004853,PRODUCT_000000153,3,84150.89,252452.67
ORDER_000004853_ITEM_002,ORDER_000004853,PRODUCT_000000258,1,47606.51,47606.51
ORDER_000004853_ITEM_003,ORDER_000004853,PRODUCT_000000321,3,21529.80,64589.40
ORDER_000004854_ITEM_001,ORDER_000004854,PRODUCT_000000138,5,35480.14,177400.70
ORDER_000004854_ITEM_002,ORDER_000004854,PRODUCT_000000096,1,33662.73,33662.73
ORDER_000004854_ITEM_003,ORDER_000004854,PRODUCT_000000485,3,42036.55,126109.65
ORDER_000004855_ITEM_001,ORDER_000004855,PRODUCT_000000138,3,35480.14,106440.42
ORDER_000004855_ITEM_002,ORDER_000004855,PRODUCT_000000428,2,47932.79,95865.58
ORDER_000004855_ITEM_003,ORDER_000004855,PRODUCT_000000393,1,32027.00,32027.00
ORDER_000004856_ITEM_001,ORDER_000004856,PRODUCT_000000059,3,83615.18,250845.54
ORDER_000004856_ITEM_002,ORDER_000004856,PRODUCT_000000319,3,54412.42,163237.26
ORDER_000004856_ITEM_003,ORDER_000004856,PRODUCT_000000191,4,20618.01,82472.04
ORDER_000004857_ITEM_001,ORDER_000004857,PRODUCT_000000120,1,68071.64,68071.64
ORDER_000004857_ITEM_002,ORDER_000004857,PRODUCT_000000467,5,5755.30,28776.50
ORDER_000004857_ITEM_003,ORDER_000004857,PRODUCT_000000406,4,34555.15,138220.60
ORDER_000004858_ITEM_001,ORDER_000004858,PRODUCT_000000130,5,94480.11,472400.55
ORDER_000004858_ITEM_002,ORDER_000004858,PRODUCT_000000344,4,13564.58,54258.32
ORDER_000004858_ITEM_003,ORDER_000004858,PRODUCT_000000100,1,4543.74,4543.74
ORDER_000004859_ITEM_001,ORDER_000004859,PRODUCT_000000474,2,95464.36,190928.72
ORDER_000004859_ITEM_002,ORDER_000004859,PRODUCT_000000161,1,97662.17,97662.17
ORDER_000004859_ITEM_003,ORDER_000004859,PRODUCT_000000124,1,8038.45,8038.45
ORDER_000004860_ITEM_001,ORDER_000004860,PRODUCT_000000150,1,7047.28,7047.28
ORDER_000004860_ITEM_002,ORDER_000004860,PRODUCT_000000178,1,47307.01,47307.01
ORDER_000004860_ITEM_003,ORDER_000004860,PRODUCT_000000427,2,5668.72,11337.44
ORDER_000004861_ITEM_001,ORDER_000004861,PRODUCT_000000248,3,77911.50,233734.50
ORDER_000004861_ITEM_002,ORDER_000004861,PRODUCT_000000385,1,33639.11,33639.11
ORDER_000004861_ITEM_003,ORDER_000004861,PRODUCT_000000464,5,60713.98,303569.90
ORDER_000004862_ITEM_001,ORDER_000004862,PRODUCT_000000365,5,62883.33,314416.65
ORDER_000004862_ITEM_002,ORDER_000004862,PRODUCT_000000085,5,11693.32,58466.60
ORDER_000004862_ITEM_003,ORDER_000004862,PRODUCT_000000203,2,42665.05,85330.10
ORDER_000004863_ITEM_001,ORDER_000004863,PRODUCT_000000127,4,46224.05,184896.20
ORDER_000004863_ITEM_002,ORDER_000004863,PRODUCT_000000338,3,19983.13,59949.39
ORDER_000004863_ITEM_003,ORDER_000004863,PRODUCT_000000199,5,77811.32,389056.60
