id,order_id,payment_method,payment_status,amount,payment_date
ORDER_000003776_PAYMENT,ORDER_000003776,UPI,SUCCESS,4785.96,2026-04-28T16:55:17
ORDER_000003777_PAYMENT,ORDER_000003777,CREDIT_CARD,SUCCESS,531424.45,2026-03-21T11:41:12
ORDER_000003778_PAYMENT,ORDER_000003778,UPI,SUCCESS,644591.88,2026-09-21T13:30:13
ORDER_000003779_PAYMENT,ORDER_000003779,UPI,SUCCESS,907834.87,2026-01-01T22:32:17
ORDER_000003780_PAYMENT,ORDER_000003780,NET_BANKING,SUCCESS,17795.70,2026-09-20T11:37:22
ORDER_000003781_PAYMENT,ORDER_000003781,DEBIT_CARD,SUCCESS,444807.80,2026-04-08T14:57:45
ORDER_000003782_PAYMENT,ORDER_000003782,DEBIT_CARD,SUCCESS,725968.54,2026-01-04T04:04:50
ORDER_000003783_PAYMENT,ORDER_000003783,UPI,SUCCESS,48719.46,2026-08-26T07:18:41
ORDER_000003784_PAYMENT,ORDER_000003784,UPI,SUCCESS,16721.70,2026-11-26T06:51:41
ORDER_000003785_PAYMENT,ORDER_000003785,DEBIT_CARD,SUCCESS,187774.92,2026-11-10T23:59:08
ORDER_000003786_PAYMENT,ORDER_000003786,DEBIT_CARD,SUCCESS,1064078.96,2026-11-20T21:16:17
ORDER_000003787_PAYMENT,ORDER_000003787,UPI,SUCCESS,655346.70,2026-11-30T20:28:13
ORDER_000003788_PAYMENT,ORDER_000003788,NET_BANKING,SUCCESS,153445.14,2026-03-08T09:17:53
ORDER_000003789_PAYMENT,ORDER_000003789,UPI,SUCCESS,566730.59,2026-02-08T01:49:48
ORDER_000003790_PAYMENT,ORDER_000003790,UPI,SUCCESS,168764.69,2026-12-06T08:50:19
ORDER_000003791_PAYMENT,ORDER_000003791,DEBIT_CARD,SUCCESS,494232.11,2026-12-05T20:40:49
ORDER_000003792_PAYMENT,ORDER_000003792,UPI,FAILED,27253.86,2026-05-30T11:27:51
ORDER_000003793_PAYMENT,ORDER_000003793,NET_BANKING,SUCCESS,629818.73,2026-09-21T23:23:35
ORDER_000003794_PAYMENT,ORDER_000003794,WALLET,SUCCESS,22830.76,2026-01-27T18:16:26
ORDER_000003795_PAYMENT,ORDER_000003795,WALLET,SUCCESS,7942.58,2026-05-28T04:44:39
ORDER_000003796_PAYMENT,ORDER_000003796,UPI,SUCCESS,696912.48,2026-05-21T08:15:42
ORDER_000003797_PAYMENT,ORDER_000003797,CREDIT_CARD,SUCCESS,96975.94,2026-04-06T21:27:27
ORDER_000003798_PAYMENT,ORDER_000003798,NET_BANKING,SUCCESS,342329.74,2026-08-18T13:08:43
ORDER_000003799_PAYMENT,ORDER_000003799,WALLET,SUCCESS,170305.59,2026-05-21T16:05:24
ORDER_000003800_PAYMENT,ORDER_000003800,CREDIT_CARD,SUCCESS,30300.82,2026-07-04T15:39:14
ORDER_000003801_PAYMENT,ORDER_000003801,WALLET,SUCCESS,75871.47,2026-05-31T03:24:35
ORDER_000003802_PAYMENT,ORDER_000003802,UPI,SUCCESS,307440.16,2026-04-15T08:00:48
ORDER_000003803_PAYMENT,ORDER_000003803,UPI,SUCCESS,395228.83,2026-08-19T02:02:07
ORDER_000003804_PAYMENT,ORDER_000003804,UPI,SUCCESS,26043.68,2026-05-09T05:52
ORDER_000003805_PAYMENT,ORDER_000003805,CREDIT_CARD,SUCCESS,560446.79,2026-08-12T08:12:25
ORDER_000003806_PAYMENT,ORDER_000003806,DEBIT_CARD,SUCCESS,62626.06,2026-08-13T07:30:47
ORDER_000003807_PAYMENT,ORDER_000003807,UPI,SUCCESS,241909.20,2026-04-02T10:15:34
ORDER_000003808_PAYMENT,ORDER_000003808,DEBIT_CARD,SUCCESS,105610.92,2026-07-07T18:10:24
ORDER_000003809_PAYMENT,ORDER_000003809,NET_BANKING,SUCCESS,875622.94,2026-02-04T10:29:06
ORDER_000003810_PAYMENT,ORDER_000003810,DEBIT_CARD,SUCCESS,46273.44,2026-08-03T16:08:34
ORDER_000003811_PAYMENT,ORDER_000003811,UPI,SUCCESS,335195.43,2026-11-11T06:26:55
ORDER_000003812_PAYMENT,ORDER_000003812,DEBIT_CARD,SUCCESS,272868.27,2026-02-01T22:11:28
ORDER_000003813_PAYMENT,ORDER_000003813,WALLET,SUCCESS,111479.79,2026-11-16T14:29:55
ORDER_000003814_PAYMENT,ORDER_000003814,WALLET,SUCCESS,382861.11,2026-05-16T13:12:03
ORDER_000003815_PAYMENT,ORDER_000003815,UPI,SUCCESS,210783.80,2026-06-17T19:56:23
ORDER_000003816_PAYMENT,ORDER_000003816,UPI,SUCCESS,26038.99,2026-05-17T17:53:20
ORDER_000003817_PAYMENT,ORDER_000003817,CREDIT_CARD,SUCCESS,9019.08,2026-05-10T22:56:41
ORDER_000003818_PAYMENT,ORDER_000003818,UPI,SUCCESS,140162.69,2026-11-03T06:52:07
ORDER_000003819_PAYMENT,ORDER_000003819,DEBIT_CARD,SUCCESS,551137.36,2026-02-11T12:14:05
ORDER_000003820_PAYMENT,ORDER_000003820,CREDIT_CARD,SUCCESS,1223622.15,2026-02-11T08:43:08
ORDER_000003821_PAYMENT,ORDER_000003821,CREDIT_CARD,SUCCESS,257022.79,2026-10-18T14:05:05
ORDER_000003822_PAYMENT,ORDER_000003822,UPI,SUCCESS,233340.33,2026-10-27T15:18:09
ORDER_000003823_PAYMENT,ORDER_000003823,NET_BANKING,SUCCESS,344858.92,2026-07-20T16:13:50
ORDER_000003824_PAYMENT,ORDER_000003824,UPI,SUCCESS,308239.35,2026-07-11T21:22:57
ORDER_000003825_PAYMENT,ORDER_000003825,DEBIT_CARD,FAILED,278161.58,2026-02-22T18:19:43
ORDER_000003826_PAYMENT,ORDER_000003826,UPI,SUCCESS,1012359.51,2026-01-19T04:18:56
ORDER_000003827_PAYMENT,ORDER_000003827,UPI,SUCCESS,10215.01,2026-11-25T06:59:42
ORDER_000003828_PAYMENT,ORDER_000003828,UPI,SUCCESS,522987.81,2026-01-29T09:02:12
ORDER_000003829_PAYMENT,ORDER_000003829,UPI,SUCCESS,445895.52,2026-04-19T19:18:46
ORDER_000003830_PAYMENT,ORDER_000003830,UPI,SUCCESS,13150.50,2026-05-01T20:01:42
ORDER_000003831_PAYMENT,ORDER_000003831,UPI,SUCCESS,767760.56,2026-08-10T15:20:10
ORDER_000003832_PAYMENT,ORDER_000003832,UPI,SUCCESS,881277.63,2026-10-19T06:55:45
ORDER_000003833_PAYMENT,ORDER_000003833,UPI,SUCCESS,311032.20,2026-12-22T07:27:39
ORDER_000003834_PAYMENT,ORDER_000003834,UPI,SUCCESS,424146.21,2026-03-09T02:22:35
ORDER_000003835_PAYMENT,ORDER_000003835,CREDIT_CARD,SUCCESS,263565.92,2026-11-18T06:23:35
ORDER_000003836_PAYMENT,ORDER_000003836,WALLET,SUCCESS,274014.10,2026-05-25T00:48:47
ORDER_000003837_PAYMENT,ORDER_000003837,CREDIT_CARD,SUCCESS,97895.00,2026-04-10T03:10:55
ORDER_000003838_PAYMENT,ORDER_000003838,UPI,FAILED,202204.32,2026-03-15T11:22:38
ORDER_000003839_PAYMENT,ORDER_000003839,WALLET,SUCCESS,34534.48,2026-02-01T23:45:39
ORDER_000003840_PAYMENT,ORDER_000003840,CREDIT_CARD,SUCCESS,35910.14,2026-12-23T17:27:13
ORDER_000003841_PAYMENT,ORDER_000003841,UPI,SUCCESS,82735.45,2026-05-25T00:36:49
ORDER_000003842_PAYMENT,ORDER_000003842,DEBIT_CARD,SUCCESS,128962.33,2026-09-09T18:13:19
ORDER_000003843_PAYMENT,ORDER_000003843,DEBIT_CARD,SUCCESS,414053.61,2026-11-01T18:24:04
ORDER_000003844_PAYMENT,ORDER_000003844,NET_BANKING,SUCCESS,236405.61,2026-11-27T07:42:04
ORDER_000003845_PAYMENT,ORDER_000003845,UPI,SUCCESS,8658.01,2026-07-08T08:42:53
ORDER_000003846_PAYMENT,ORDER_000003846,UPI,SUCCESS,540185.36,2026-06-06T21:29:44
ORDER_000003847_PAYMENT,ORDER_000003847,CREDIT_CARD,SUCCESS,37951.47,2026-12-26T10:48:54
ORDER_000003848_PAYMENT,ORDER_000003848,UPI,SUCCESS,164143.51,2026-05-07T12:48:15
ORDER_000003849_PAYMENT,ORDER_000003849,UPI,FAILED,43204.76,2026-03-09T19:29:58
ORDER_000003850_PAYMENT,ORDER_000003850,UPI,SUCCESS,65530.92,2026-02-03T18:45:10
ORDER_000003851_PAYMENT,ORDER_000003851,DEBIT_CARD,SUCCESS,854751.19,2026-07-24T15:37:05
ORDER_000003852_PAYMENT,ORDER_000003852,UPI,SUCCESS,316840.64,2026-10-19T09:54:49
ORDER_000003853_PAYMENT,ORDER_000003853,UPI,SUCCESS,113531.75,2026-07-19T19:57:42
ORDER_000003854_PAYMENT,ORDER_000003854,CREDIT_CARD,SUCCESS,242679.10,2026-04-19T08:42:53
ORDER_000003855_PAYMENT,ORDER_000003855,UPI,SUCCESS,699634.64,2026-08-09T14:50:21
ORDER_000003856_PAYMENT,ORDER_000003856,DEBIT_CARD,SUCCESS,81550.12,2026-07-10T01:44:06
ORDER_000003857_PAYMENT,ORDER_000003857,UPI,SUCCESS,395482.70,2026-03-14T10:02:06
ORDER_000003858_PAYMENT,ORDER_000003858,CREDIT_CARD,SUCCESS,243758.46,2026-02-08T17:11:05
ORDER_000003859_PAYMENT,ORDER_000003859,UPI,SUCCESS,382519.39,2026-08-31T15:12:52
ORDER_000003860_PAYMENT,ORDER_000003860,UPI,SUCCESS,310500.85,2026-01-27T06:33:14
ORDER_000003861_PAYMENT,ORDER_000003861,NET_BANKING,SUCCESS,374687.81,2026-08-07T10:40:31
ORDER_000003862_PAYMENT,ORDER_000003862,DEBIT_CARD,SUCCESS,282407.08,2026-08-26T03:35:39
ORDER_000003863_PAYMENT,ORDER_000003863,DEBIT_CARD,SUCCESS,60142.58,2026-11-09T07:01:11
ORDER_000003864_PAYMENT,ORDER_000003864,UPI,SUCCESS,404373.12,2026-07-27T14:10:43
ORDER_000003865_PAYMENT,ORDER_000003865,DEBIT_CARD,SUCCESS,385548.96,2026-12-28T10:42:08
ORDER_000003866_PAYMENT,ORDER_000003866,UPI,SUCCESS,663782.75,2026-07-02T07:44:16
ORDER_000003867_PAYMENT,ORDER_000003867,UPI,SUCCESS,466431.44,2026-10-28T06:03:07
ORDER_000003868_PAYMENT,ORDER_000003868,NET_BANKING,SUCCESS,111571.12,2026-12-29T19:02:47
ORDER_000003869_PAYMENT,ORDER_000003869,CREDIT_CARD,SUCCESS,319524.78,2026-11-24T02:55:59
ORDER_000003870_PAYMENT,ORDER_000003870,NET_BANKING,SUCCESS,294170.49,2026-10-26T01:09:32
ORDER_000003871_PAYMENT,ORDER_000003871,DEBIT_CARD,SUCCESS,43250.79,2026-09-19T21:38:06
ORDER_000003872_PAYMENT,ORDER_000003872,WALLET,SUCCESS,53468.45,2026-11-08T09:06:34
ORDER_000003873_PAYMENT,ORDER_000003873,UPI,SUCCESS,302589.91,2026-11-04T15:14:53
ORDER_000003874_PAYMENT,ORDER_000003874,CREDIT_CARD,SUCCESS,126775.94,2026-01-11T10:16:56
ORDER_000003875_PAYMENT,ORDER_000003875,CREDIT_CARD,SUCCESS,11657.44,2026-12-02T04:49:09
ORDER_000003876_PAYMENT,ORDER_000003876,NET_BANKING,SUCCESS,10979.95,2026-04-14T05:33:11
ORDER_000003877_PAYMENT,ORDER_000003877,WALLET,SUCCESS,136506.89,2026-07-28T01:22:57
ORDER_000003878_PAYMENT,ORDER_000003878,UPI,SUCCESS,61042.97,2026-11-22T07:06:13
ORDER_000003879_PAYMENT,ORDER_000003879,WALLET,SUCCESS,352284.35,2026-05-24T01:13:48
ORDER_000003880_PAYMENT,ORDER_000003880,UPI,SUCCESS,248238.04,2026-02-10T15:08:30
ORDER_000003881_PAYMENT,ORDER_000003881,DEBIT_CARD,SUCCESS,442385.29,2026-05-20T21:34:47
ORDER_000003882_PAYMENT,ORDER_000003882,CREDIT_CARD,SUCCESS,78784.85,2026-03-24T22:24:05
ORDER_000003883_PAYMENT,ORDER_000003883,DEBIT_CARD,SUCCESS,141324.63,2026-02-09T23:14:21
ORDER_000003884_PAYMENT,ORDER_000003884,NET_BANKING,SUCCESS,179486.64,2026-09-12T17:59:15
ORDER_000003885_PAYMENT,ORDER_000003885,UPI,SUCCESS,211695.22,2026-02-24T18:26:45
ORDER_000003886_PAYMENT,ORDER_000003886,DEBIT_CARD,SUCCESS,135106.08,2026-05-31T09:14:09
ORDER_000003887_PAYMENT,ORDER_000003887,CREDIT_CARD,SUCCESS,114415.39,2026-09-05T10:53:50
ORDER_000003888_PAYMENT,ORDER_000003888,NET_BANKING,SUCCESS,414811.10,2026-07-02T06:31:40
ORDER_000003889_PAYMENT,ORDER_000003889,CREDIT_CARD,SUCCESS,52603.29,2026-05-07T16:11:56
ORDER_000003890_PAYMENT,ORDER_000003890,DEBIT_CARD,SUCCESS,298666.06,2026-11-30T03:23:58
ORDER_000003891_PAYMENT,ORDER_000003891,UPI,SUCCESS,103312.62,2026-10-14T04:49:22
ORDER_000003892_PAYMENT,ORDER_000003892,CREDIT_CARD,SUCCESS,117623.50,2026-10-24T14:41:36
ORDER_000003893_PAYMENT,ORDER_000003893,CREDIT_CARD,SUCCESS,10650.46,2026-06-04T08:44:12
ORDER_000003894_PAYMENT,ORDER_000003894,NET_BANKING,SUCCESS,65007.66,2026-10-30T23:46:52
ORDER_000003895_PAYMENT,ORDER_000003895,CREDIT_CARD,SUCCESS,141450.17,2026-09-16T07:38:36
ORDER_000003896_PAYMENT,ORDER_000003896,NET_BANKING,SUCCESS,21587.26,2026-01-11T01:28:58
ORDER_000003897_PAYMENT,ORDER_000003897,UPI,SUCCESS,363567.38,2026-07-22T20:16:01
ORDER_000003898_PAYMENT,ORDER_000003898,DEBIT_CARD,SUCCESS,366296.93,2026-12-23T18:23:10
ORDER_000003899_PAYMENT,ORDER_000003899,DEBIT_CARD,SUCCESS,352251.30,2026-02-03T00:49:37
ORDER_000003900_PAYMENT,ORDER_000003900,WALLET,SUCCESS,24569.68,2026-07-20T04:11:38
ORDER_000003901_PAYMENT,ORDER_000003901,NET_BANKING,SUCCESS,144118.73,2026-05-02T11:33:37
ORDER_000003902_PAYMENT,ORDER_000003902,UPI,SUCCESS,250346.92,2026-07-22T04:29:17
ORDER_000003903_PAYMENT,ORDER_000003903,CREDIT_CARD,SUCCESS,342613.29,2026-11-11T02:24:13
ORDER_000003904_PAYMENT,ORDER_000003904,UPI,SUCCESS,61896.28,2026-05-17T19:00:19
ORDER_000003905_PAYMENT,ORDER_000003905,DEBIT_CARD,SUCCESS,136999.41,2026-01-10T15:27:57
ORDER_000003906_PAYMENT,ORDER_000003906,CREDIT_CARD,FAILED,741338.70,2026-11-27T10:12:30
ORDER_000003907_PAYMENT,ORDER_000003907,DEBIT_CARD,SUCCESS,237784.08,2026-09-21T17:36:45
ORDER_000003908_PAYMENT,ORDER_000003908,WALLET,SUCCESS,139433.07,2026-08-12T02:45:34
ORDER_000003909_PAYMENT,ORDER_000003909,NET_BANKING,SUCCESS,1418196.61,2026-07-24T12:25:06
ORDER_000003910_PAYMENT,ORDER_000003910,UPI,SUCCESS,356258.28,2026-05-29T15:17
ORDER_000003911_PAYMENT,ORDER_000003911,WALLET,SUCCESS,355525.67,2026-02-23T08:46:49
ORDER_000003912_PAYMENT,ORDER_000003912,UPI,SUCCESS,927371.65,2026-10-03T13:49:57
ORDER_000003913_PAYMENT,ORDER_000003913,CREDIT_CARD,SUCCESS,716297.91,2026-01-06T23:18:46
ORDER_000003914_PAYMENT,ORDER_000003914,UPI,SUCCESS,303604.64,2026-06-08T19:22:26
ORDER_000003915_PAYMENT,ORDER_000003915,UPI,SUCCESS,12433.49,2026-04-03T19:33:17
ORDER_000003916_PAYMENT,ORDER_000003916,UPI,SUCCESS,44260.93,2026-08-14T08:57:35
ORDER_000003917_PAYMENT,ORDER_000003917,UPI,SUCCESS,1155284.55,2026-11-09T14:30:02
ORDER_000003918_PAYMENT,ORDER_000003918,UPI,SUCCESS,41707.58,2026-09-30T05:20:52
ORDER_000003919_PAYMENT,ORDER_000003919,DEBIT_CARD,SUCCESS,102269.65,2026-11-12T11:21:32
ORDER_000003920_PAYMENT,ORDER_000003920,CREDIT_CARD,SUCCESS,326025.64,2026-04-04T00:29:31
ORDER_000003921_PAYMENT,ORDER_000003921,UPI,SUCCESS,117712.50,2026-11-08T13:22:56
ORDER_000003922_PAYMENT,ORDER_000003922,CREDIT_CARD,SUCCESS,205244.26,2026-08-02T21:49:25
ORDER_000003923_PAYMENT,ORDER_000003923,UPI,SUCCESS,461991.65,2026-11-25T10:41:55
ORDER_000003924_PAYMENT,ORDER_000003924,DEBIT_CARD,SUCCESS,133286.30,2026-01-02T09:30:51
ORDER_000003925_PAYMENT,ORDER_000003925,UPI,SUCCESS,29961.47,2026-12-22T00:14:21
ORDER_000003926_PAYMENT,ORDER_000003926,WALLET,SUCCESS,606514.21,2026-08-14T18:37:59
ORDER_000003927_PAYMENT,ORDER_000003927,UPI,SUCCESS,12019.30,2026-05-30T07:35:33
ORDER_000003928_PAYMENT,ORDER_000003928,UPI,SUCCESS,888427.22,2026-12-31T12:51:30
ORDER_000003929_PAYMENT,ORDER_000003929,UPI,SUCCESS,775534.78,2026-04-15T23:36:13
ORDER_000003930_PAYMENT,ORDER_000003930,UPI,SUCCESS,42507.61,2026-03-27T12:12:35
ORDER_000003931_PAYMENT,ORDER_000003931,UPI,SUCCESS,44796.97,2026-07-18T08:22:16
ORDER_000003932_PAYMENT,ORDER_000003932,UPI,SUCCESS,88415.31,2026-01-16T06:23
ORDER_000003933_PAYMENT,ORDER_000003933,UPI,SUCCESS,390170.29,2026-04-04T08:21:06
ORDER_000003934_PAYMENT,ORDER_000003934,UPI,SUCCESS,307064.64,2026-08-10T12:15:46
ORDER_000003935_PAYMENT,ORDER_000003935,UPI,SUCCESS,113969.68,2026-10-17T08:42:20
ORDER_000003936_PAYMENT,ORDER_000003936,UPI,SUCCESS,69502.46,2026-09-16T20:28:54
ORDER_000003937_PAYMENT,ORDER_000003937,CREDIT_CARD,SUCCESS,507049.53,2026-06-18T08:53:32
ORDER_000003938_PAYMENT,ORDER_000003938,WALLET,SUCCESS,137440.02,2026-10-27T13:51:54
ORDER_000003939_PAYMENT,ORDER_000003939,UPI,SUCCESS,679460.87,2026-10-19T23:09:09
ORDER_000003940_PAYMENT,ORDER_000003940,WALLET,SUCCESS,318014.85,2026-09-21T04:23:19
ORDER_000003941_PAYMENT,ORDER_000003941,CREDIT_CARD,SUCCESS,259462.06,2026-07-21T07:51:57
ORDER_000003942_PAYMENT,ORDER_000003942,UPI,SUCCESS,588083.46,2026-10-09T01:02:41
ORDER_000003943_PAYMENT,ORDER_000003943,NET_BANKING,SUCCESS,402884.26,2026-12-26T02:31:42
ORDER_000003944_PAYMENT,ORDER_000003944,UPI,SUCCESS,51023.94,2026-11-06T05:13:32
ORDER_000003945_PAYMENT,ORDER_000003945,UPI,SUCCESS,3265.30,2026-05-26T19:31:37
ORDER_000003946_PAYMENT,ORDER_000003946,NET_BANKING,SUCCESS,58862.57,2026-09-22T16:56:09
ORDER_000003947_PAYMENT,ORDER_000003947,CREDIT_CARD,SUCCESS,127040.82,2026-12-18T17:11:52
ORDER_000003948_PAYMENT,ORDER_000003948,DEBIT_CARD,SUCCESS,146603.92,2026-07-04T12:14:16
ORDER_000003949_PAYMENT,ORDER_000003949,DEBIT_CARD,SUCCESS,223788.76,2026-02-24T14:59:08
ORDER_000003950_PAYMENT,ORDER_000003950,UPI,SUCCESS,304458.05,2026-09-26T09:23:41
ORDER_000003951_PAYMENT,ORDER_000003951,CREDIT_CARD,SUCCESS,57108.29,2026-10-16T11:04:11
ORDER_000003952_PAYMENT,ORDER_000003952,DEBIT_CARD,SUCCESS,125466.82,2026-07-25T16:42:07
ORDER_000003953_PAYMENT,ORDER_000003953,CREDIT_CARD,SUCCESS,54451.32,2026-04-03T06:29:38
ORDER_000003954_PAYMENT,ORDER_000003954,UPI,SUCCESS,38799.10,2026-06-12T02:57:22
ORDER_000003955_PAYMENT,ORDER_000003955,WALLET,SUCCESS,42956.47,2026-01-16T01:05:08
ORDER_000003956_PAYMENT,ORDER_000003956,UPI,SUCCESS,24499.26,2026-07-19T23:55:16
ORDER_000003957_PAYMENT,ORDER_000003957,UPI,SUCCESS,293950.80,2026-05-17T22:19
ORDER_000003958_PAYMENT,ORDER_000003958,CREDIT_CARD,SUCCESS,468595.49,2026-02-02T15:35:17
ORDER_000003959_PAYMENT,ORDER_000003959,NET_BANKING,SUCCESS,25899.86,2026-07-27T04:21:46
ORDER_000003960_PAYMENT,ORDER_000003960,CREDIT_CARD,SUCCESS,424213.59,2026-10-10T16:48:02
ORDER_000003961_PAYMENT,ORDER_000003961,UPI,SUCCESS,534958.63,2026-08-19T11:24:21
ORDER_000003962_PAYMENT,ORDER_000003962,UPI,SUCCESS,138070.65,2026-08-11T03:36:14
ORDER_000003963_PAYMENT,ORDER_000003963,DEBIT_CARD,SUCCESS,42143.10,2026-08-01T00:49:10
ORDER_000003964_PAYMENT,ORDER_000003964,UPI,SUCCESS,74420.64,2026-08-23T02:01
ORDER_000003965_PAYMENT,ORDER_000003965,UPI,SUCCESS,182035.34,2026-01-28T20:02:16
ORDER_000003966_PAYMENT,ORDER_000003966,UPI,SUCCESS,113323.09,2026-06-05T22:09:09
ORDER_000003967_PAYMENT,ORDER_000003967,NET_BANKING,SUCCESS,586375.49,2026-11-13T08:58:47
ORDER_000003968_PAYMENT,ORDER_000003968,UPI,SUCCESS,147068.78,2026-12-05T16:44:25
ORDER_000003969_PAYMENT,ORDER_000003969,UPI,SUCCESS,217320.99,2026-06-19T18:21:26
ORDER_000003970_PAYMENT,ORDER_000003970,UPI,SUCCESS,21553.10,2026-10-16T14:45:19
ORDER_000003971_PAYMENT,ORDER_000003971,CREDIT_CARD,SUCCESS,324505.88,2026-04-03T17:43:14
ORDER_000003972_PAYMENT,ORDER_000003972,UPI,SUCCESS,38229.18,2026-09-22T04:37:15
ORDER_000003973_PAYMENT,ORDER_000003973,CREDIT_CARD,SUCCESS,48595.99,2026-05-04T10:10:01
ORDER_000003974_PAYMENT,ORDER_000003974,DEBIT_CARD,SUCCESS,574058.36,2026-10-25T10:29:08
ORDER_000003975_PAYMENT,ORDER_000003975,DEBIT_CARD,SUCCESS,411100.92,2026-09-07T13:22
ORDER_000003976_PAYMENT,ORDER_000003976,UPI,SUCCESS,346567.84,2026-05-24T18:39:30
ORDER_000003977_PAYMENT,ORDER_000003977,CREDIT_CARD,SUCCESS,555464.74,2026-08-18T03:11:29
ORDER_000003978_PAYMENT,ORDER_000003978,UPI,SUCCESS,12639.67,2026-10-07T05:00:54
ORDER_000003979_PAYMENT,ORDER_000003979,WALLET,SUCCESS,645427.54,2026-12-13T13:50:17
ORDER_000003980_PAYMENT,ORDER_000003980,UPI,SUCCESS,37659.34,2026-07-01T06:24:56
ORDER_000003981_PAYMENT,ORDER_000003981,CREDIT_CARD,SUCCESS,410793.21,2026-07-12T13:50:58
ORDER_000003982_PAYMENT,ORDER_000003982,CREDIT_CARD,SUCCESS,228330.19,2026-03-19T07:51:49
ORDER_000003983_PAYMENT,ORDER_000003983,WALLET,SUCCESS,431179.14,2026-09-02T00:59:46
ORDER_000003984_PAYMENT,ORDER_000003984,CREDIT_CARD,SUCCESS,66875.70,2026-05-08T07:34:19
ORDER_000003985_PAYMENT,ORDER_000003985,WALLET,SUCCESS,543400.68,2026-07-26T16:54:38
ORDER_000003986_PAYMENT,ORDER_000003986,CREDIT_CARD,SUCCESS,121134.56,2026-12-09T21:51:38
ORDER_000003987_PAYMENT,ORDER_000003987,NET_BANKING,SUCCESS,587906.49,2026-04-19T20:16:33
ORDER_000003988_PAYMENT,ORDER_000003988,UPI,SUCCESS,287689.29,2026-12-16T17:56:08
ORDER_000003989_PAYMENT,ORDER_000003989,UPI,SUCCESS,512802.45,2026-06-06T03:11:19
ORDER_000003990_PAYMENT,ORDER_000003990,CREDIT_CARD,SUCCESS,192389.01,2026-12-16T14:54:50
ORDER_000003991_PAYMENT,ORDER_000003991,NET_BANKING,SUCCESS,1050836.85,2026-07-17T10:19:01
ORDER_000003992_PAYMENT,ORDER_000003992,CREDIT_CARD,SUCCESS,34256.65,2026-06-24T21:01:57
ORDER_000003993_PAYMENT,ORDER_000003993,DEBIT_CARD,SUCCESS,330418.44,2026-04-24T17:18:49
ORDER_000003994_PAYMENT,ORDER_000003994,UPI,FAILED,296877.78,2026-01-08T14:21:18
ORDER_000003995_PAYMENT,ORDER_000003995,WALLET,SUCCESS,62551.49,2026-11-15T15:36:35
ORDER_000003996_PAYMENT,ORDER_000003996,CREDIT_CARD,SUCCESS,335434.85,2026-09-13T15:21:46
ORDER_000003997_PAYMENT,ORDER_000003997,UPI,SUCCESS,122297.55,2026-01-08T12:56:23
ORDER_000003998_PAYMENT,ORDER_000003998,DEBIT_CARD,SUCCESS,484554.72,2026-06-26T17:44:18
ORDER_000003999_PAYMENT,ORDER_000003999,UPI,SUCCESS,283059.43,2026-04-18T08:33:07
ORDER_000004000_PAYMENT,ORDER_000004000,NET_BANKING,SUCCESS,191231.59,2026-10-15T10:12:28
ORDER_000004001_PAYMENT,ORDER_000004001,UPI,SUCCESS,264630.80,2026-02-07T20:59:57
ORDER_000004002_PAYMENT,ORDER_000004002,DEBIT_CARD,SUCCESS,665922.69,2026-08-08T16:04:01
ORDER_000004003_PAYMENT,ORDER_000004003,WALLET,SUCCESS,627079.81,2026-09-30T12:51:41
ORDER_000004004_PAYMENT,ORDER_000004004,NET_BANKING,SUCCESS,128133.72,2026-07-25T12:57:08
ORDER_000004005_PAYMENT,ORDER_000004005,UPI,SUCCESS,101253.71,2026-01-18T02:33:57
ORDER_000004006_PAYMENT,ORDER_000004006,CREDIT_CARD,SUCCESS,323359.54,2026-08-25T17:33:37
ORDER_000004007_PAYMENT,ORDER_000004007,CREDIT_CARD,SUCCESS,49753.99,2026-03-18T15:14:26
ORDER_000004008_PAYMENT,ORDER_000004008,CREDIT_CARD,SUCCESS,242073.48,2026-06-10T04:25:12
ORDER_000004009_PAYMENT,ORDER_000004009,UPI,SUCCESS,243819.56,2026-02-28T22:39:25
ORDER_000004010_PAYMENT,ORDER_000004010,UPI,SUCCESS,711342.85,2026-08-11T13:18:14
ORDER_000004011_PAYMENT,ORDER_000004011,CREDIT_CARD,SUCCESS,258784.04,2026-12-07T09:57:19
ORDER_000004012_PAYMENT,ORDER_000004012,UPI,SUCCESS,374279.19,2026-08-30T05:49:45
ORDER_000004013_PAYMENT,ORDER_000004013,DEBIT_CARD,SUCCESS,243862.44,2026-10-07T22:26:23
ORDER_000004014_PAYMENT,ORDER_000004014,UPI,SUCCESS,29163.84,2026-03-20T23:18:48
ORDER_000004015_PAYMENT,ORDER_000004015,UPI,SUCCESS,843649.68,2026-02-19T20:35:40
ORDER_000004016_PAYMENT,ORDER_000004016,WALLET,SUCCESS,157893.90,2026-07-28T01:32:59
ORDER_000004017_PAYMENT,ORDER_000004017,UPI,SUCCESS,223617.79,2026-11-04T10:21:08
ORDER_000004018_PAYMENT,ORDER_000004018,UPI,SUCCESS,113838.68,2026-07-20T05:15:11
ORDER_000004019_PAYMENT,ORDER_000004019,DEBIT_CARD,SUCCESS,65263.52,2026-06-24T07:14:20
ORDER_000004020_PAYMENT,ORDER_000004020,UPI,SUCCESS,203500.30,2026-08-07T02:09:13
ORDER_000004021_PAYMENT,ORDER_000004021,DEBIT_CARD,SUCCESS,474901.00,2026-08-03T10:02:40
